day_id,time_step,L,PV,WT
164,1,44.73548279,0.00000000,16.14883070
164,2,42.49794514,0.00000000,16.56675770
164,3,38.45648544,0.00000000,15.31488790
164,4,38.51962151,0.00000000,14.79663400
164,5,38.98142769,0.00000000,15.55103990
164,6,40.15484548,0.00000000,15.06068420
164,7,37.49821979,0.00000000,13.27501150
164,8,31.95357066,0.00000000,10.70517610
164,9,28.90101238,0.00000000,8.73863820
164,10,26.40332447,0.00000000,8.70437720
164,11,28.37566415,0.00000000,14.13427640
164,12,31.64877005,0.00000000,17.46842000
164,13,33.81502419,0.00000000,17.36051450
164,14,33.22459040,0.00000000,15.44119920
164,15,25.90778119,0.00000000,6.34422460
164,16,22.16742724,0.00000000,2.31443750
164,17,19.37978172,0.00000000,3.07093800
164,18,22.07233091,0.00000000,5.28595100
164,19,24.34628280,0.00000000,7.78021050
164,20,26.07151553,0.00000000,8.89093520
164,21,28.27848569,0.00000000,10.27398220
164,22,28.05342675,0.00000000,9.08758860
164,23,31.12781323,0.00000000,9.53172370
164,24,29.53325452,0.00000000,8.51593020
164,25,28.44766191,0.00000000,8.23978420
164,26,23.37359838,0.00000000,7.08680310
164,27,24.71004706,0.00000000,10.78618540
164,28,25.83992727,0.00000000,12.26376780
164,29,29.70520376,0.00000000,13.84559670
164,30,28.42355077,0.00000000,13.24382040
164,31,31.29021777,0.00000000,12.64916780
164,32,36.74576488,0.00000000,14.37188700
164,33,43.36245817,0.00000000,18.16834650
164,34,45.18482651,0.00000000,20.82813740
164,35,42.74457641,0.00000000,19.59279200
164,36,42.42856959,0.00000000,18.36231490
164,37,44.82193279,0.00000000,16.18493800
164,38,51.85961307,0.00000000,15.48078570
164,39,56.79699069,0.00000000,17.49532220
164,40,62.28148234,1.56061260,17.52446420
164,41,60.32825172,1.83776170,14.60938700
164,42,60.75574182,2.28553630,12.05512180
164,43,58.70072593,1.43365960,10.60683020
164,44,62.94776640,0.53602110,9.17397930
164,45,62.75056576,0.56243810,8.95524620
164,46,62.85566556,0.90554800,9.04249070
164,47,57.94462322,2.19021290,8.25579220
164,48,57.27507188,2.22775950,8.43295500
164,49,59.60029285,2.20419060,10.57194590
164,50,62.82844174,1.88693220,11.52145920
164,51,63.35664181,0.88530120,8.91103390
164,52,60.05443787,0.60049580,7.36974420
164,53,60.90163536,0.44705510,7.96695790
164,54,65.38142091,0.51830030,9.58580220
164,55,70.13628980,0.55687690,13.24818880
164,56,68.65788962,0.51553150,17.19673560
164,57,66.82665055,0.39427210,21.71793310
164,58,63.71274320,0.36191130,24.50214960
164,59,65.73975167,0.25569640,23.81870080
164,60,65.05276828,0.22808310,26.27090710
164,61,71.02459037,0.00000000,34.99484170
164,62,70.90458322,0.00000000,39.60621830
164,63,70.55061971,0.00000000,35.21538830
164,64,63.61658232,0.00000000,31.96659130
164,65,60.94349944,0.00000000,32.69029470
164,66,59.70290408,0.00000000,30.36746130
164,67,64.63968909,0.00000000,27.64080240
164,68,70.16857493,0.00000000,23.64058540
164,69,69.86839279,0.00000000,17.09370910
164,70,67.98006311,0.00000000,14.31447330
164,71,68.40759822,0.00000000,19.07094670
164,72,77.48307581,0.00000000,22.08982870
164,73,82.47478964,0.00000000,21.63391430
164,74,83.58873923,0.00000000,22.59862880
164,75,82.38459668,0.00000000,26.37099600
164,76,81.73918593,0.00000000,27.36895470
164,77,81.76470837,0.00000000,22.81837230
164,78,78.40466119,0.00000000,19.62982670
164,79,77.74664660,0.00000000,19.16556860
164,80,78.21229909,0.00000000,20.08738400
164,81,82.90588248,0.00000000,23.78149720
164,82,84.56219994,0.00000000,24.63646640
164,83,82.57285909,0.00000000,19.81323670
164,84,75.02229161,0.00000000,16.86205950
164,85,68.98531920,0.00000000,17.07078920
164,86,65.03515758,0.00000000,15.81387050
164,87,64.92622521,0.00000000,13.96255150
164,88,61.72902442,0.00000000,12.32877250
164,89,59.81183326,0.00000000,11.13000360
164,90,56.12601995,0.00000000,10.24488840
164,91,55.85490436,0.00000000,9.98696890
164,92,52.61970394,0.00000000,9.40313690
164,93,45.94011908,0.00000000,8.16733120
164,94,35.27914848,0.00000000,7.60369090
164,95,32.29183424,0.00000000,8.34256630
164,96,33.93624242,0.00000000,9.40043470
179,1,41.96345349,0.00000000,0.00000000
179,2,38.04943157,0.00000000,0.00000000
179,3,32.14960924,0.00000000,0.00000000
179,4,33.92315822,0.00000000,0.00000000
179,5,38.06077805,0.00000000,0.00000000
179,6,41.45538247,0.00000000,0.00000000
179,7,39.73094874,0.00000000,0.00000000
179,8,31.94424654,0.00000000,0.00000000
179,9,28.89057918,0.00000000,0.00000000
179,10,23.91883868,0.00000000,0.00000000
179,11,24.72935410,0.00000000,1.45455710
179,12,26.71622036,0.00000000,2.82321870
179,13,30.10162624,0.00000000,4.11001920
179,14,33.75307298,0.00000000,3.00029610
179,15,30.27916049,0.00000000,2.73061020
179,16,31.09253723,0.00000000,3.08252930
179,17,27.89990391,0.00000000,8.07250170
179,18,27.46825756,0.00000000,4.75772350
179,19,26.73015396,0.00000000,1.10281320
179,20,25.75517916,0.00000000,5.51462240
179,21,28.04798243,0.00000000,4.52556540
179,22,27.34947631,0.00000000,4.01254850
179,23,34.75426270,0.00000000,6.13754320
179,24,36.70039552,0.00000000,6.11145580
179,25,38.50733692,0.00000000,5.49747910
179,26,30.24820058,0.00000000,6.56614210
179,27,30.06851122,0.00000000,6.00195670
179,28,26.83930346,0.00000000,6.38679340
179,29,30.03392709,0.00000000,7.03360410
179,30,25.66105386,0.00000000,5.63055030
179,31,28.58112649,0.00000000,3.77351250
179,32,32.70115930,0.00000000,2.98911120
179,33,37.64521694,0.00000000,3.77591490
179,34,37.37437703,0.00000000,3.05561910
179,35,32.80726423,0.00000000,3.52503820
179,36,34.02600891,0.00000000,2.44082550
179,37,37.37588281,0.00000000,1.99264470
179,38,47.48614679,0.00000000,1.50269560
179,39,66.70835519,0.00000000,1.31991650
179,40,90.56126352,39.79612570,2.15632090
179,41,108.49771722,46.82097780,1.77486520
179,42,110.27978814,60.42206310,0.82277690
179,43,97.85222636,39.37403680,0.81287370
179,44,93.06128344,13.19159410,0.59746760
179,45,92.06388965,15.04389950,0.87351190
179,46,108.60205486,24.14944880,1.24926260
179,47,116.50825102,56.45795840,0.58248970
179,48,128.55222575,59.48926800,0.25176370
179,49,130.75497129,60.56498910,7.52154320
179,50,124.35320354,48.03284270,7.20500850
179,51,110.66848218,22.78171120,1.59824640
179,52,94.60719353,15.63777020,0.00000000
179,53,92.48890582,11.25419260,0.00000000
179,54,95.89263709,13.17691750,0.00000000
179,55,97.90864951,14.88658360,0.00000000
179,56,89.78852568,12.37474220,0.00000000
179,57,78.69960495,10.03544700,0.00000000
179,58,68.68113823,10.21975290,0.00000000
179,59,67.54533980,6.84665910,0.00000000
179,60,59.94824927,5.69108900,0.00000000
179,61,60.00441900,0.00000000,0.00000000
179,62,52.77658885,0.00000000,0.00000000
179,63,53.04675298,0.00000000,0.00000000
179,64,43.86942495,0.00000000,0.00000000
179,65,40.66043200,0.00000000,0.00000000
179,66,39.45583160,0.00000000,0.00000000
179,67,50.76426716,0.00000000,0.00000000
179,68,65.59719651,0.00000000,0.00000000
179,69,72.58210163,0.00000000,0.00000000
179,70,72.42933066,0.00000000,0.00000000
179,71,71.22440681,0.00000000,0.00000000
179,72,79.75115130,0.00000000,0.00000000
179,73,85.85294371,0.00000000,0.00000000
179,74,86.86814861,0.00000000,0.16869090
179,75,84.38748129,0.00000000,1.34467190
179,76,83.13571664,0.00000000,1.68718940
179,77,85.03057792,0.00000000,1.68162630
179,78,83.94141616,0.00000000,0.68178730
179,79,86.25622291,0.00000000,1.91874440
179,80,87.04511063,0.00000000,0.94836410
179,81,91.28256806,0.00000000,0.99369430
179,82,92.59635172,0.00000000,0.29044260
179,83,92.42022604,0.00000000,0.17195600
179,84,87.20156925,0.00000000,0.46886390
179,85,83.58674533,0.00000000,2.06069440
179,86,81.46065989,0.00000000,2.08312820
179,87,84.39478913,0.00000000,1.04974630
179,88,81.45021828,0.00000000,1.53884590
179,89,79.45013335,0.00000000,2.67142160
179,90,74.16491203,0.00000000,3.83024420
179,91,74.70072955,0.00000000,4.13905970
179,92,68.64659941,0.00000000,4.92662790
179,93,59.23230382,0.00000000,3.20072590
179,94,43.38226441,0.00000000,3.38031550
179,95,40.02760033,0.00000000,4.88149500
179,96,41.50082880,0.00000000,5.09599180
306,1,53.60484292,0.00000000,29.23204550
306,2,55.15745029,0.00000000,31.51120250
306,3,55.60968474,0.00000000,31.01897710
306,4,52.70722531,0.00000000,26.65495730
306,5,44.21957279,0.00000000,12.33448120
306,6,38.98136628,0.00000000,12.57392880
306,7,43.62274326,0.00000000,23.83539120
306,8,53.72992279,0.00000000,25.54587530
306,9,56.02399274,0.00000000,37.03635360
306,10,52.98301857,0.00000000,25.04829220
306,11,40.59363212,0.00000000,19.34221630
306,12,36.76061509,0.00000000,13.74758980
306,13,41.08904111,0.00000000,17.81985660
306,14,47.67799412,0.00000000,43.38101820
306,15,55.96394876,0.00000000,32.36971200
306,16,55.25691057,0.00000000,41.61794050
306,17,56.63900007,0.00000000,33.89175270
306,18,50.75978599,0.00000000,28.08571670
306,19,50.62857331,0.00000000,28.44320880
306,20,55.38008397,0.00000000,33.03561270
306,21,64.89936343,0.00000000,48.66262700
306,22,67.17969291,0.00000000,54.22723420
306,23,61.87402893,0.00000000,39.82078000
306,24,45.64980493,0.00000000,36.99627670
306,25,33.16820547,0.00000000,5.83369610
306,26,27.51249147,0.00000000,5.44483170
306,27,28.19093974,0.00000000,5.13570740
306,28,28.44212900,0.00000000,4.83786100
306,29,22.65462743,0.00000000,4.56265910
306,30,22.27064451,0.00000000,8.34797760
306,31,19.68528470,0.00000000,7.58164790
306,32,21.14615657,0.00000000,4.32565990
306,33,18.07700464,0.00000000,4.01513550
306,34,22.27671205,0.00000000,1.93142290
306,35,29.97590440,0.00000000,6.47211130
306,36,39.89894251,10.79952930,4.49703770
306,37,49.14836078,18.57510620,2.53303120
306,38,50.10217719,32.15231410,2.15080030
306,39,54.04473390,28.56230160,1.76724780
306,40,60.50527028,30.20833680,1.42907250
306,41,77.51200504,45.40300510,1.18201470
306,42,92.13440406,46.70623090,9.06442070
306,43,111.52442853,59.58077390,1.67069710
306,44,126.94909774,68.56954210,16.54885000
306,45,146.30713672,67.39775210,37.73098630
306,46,154.85348301,79.78420310,52.47043520
306,47,160.00000000,71.54100770,53.77827880
306,48,160.00000000,69.95659620,44.73639310
306,49,158.98858025,71.76242380,37.57813940
306,50,153.78476137,71.39261340,34.87370020
306,51,144.44565805,65.12053570,33.85974600
306,52,137.16714351,54.17620570,26.30916070
306,53,131.15763781,50.59299280,24.47249830
306,54,127.22244498,39.15285340,26.87841250
306,55,118.39518338,33.57219760,27.18667360
306,56,111.97733030,26.78253700,26.23322370
306,57,106.83475541,15.81936730,30.29901910
306,58,103.09540601,12.02490550,25.11472220
306,59,95.24171358,11.63112090,24.55707730
306,60,84.66462784,8.23639610,27.67093400
306,61,71.72722522,8.28186050,17.00377630
306,62,64.70099167,8.13889560,11.88529690
306,63,55.55979060,5.29704370,13.12232530
306,64,51.81458669,0.00000000,13.90881570
306,65,45.65143660,0.00000000,8.54094650
306,66,44.24111490,0.00000000,13.95461660
306,67,39.64066324,0.00000000,12.01119190
306,68,39.75701781,0.00000000,13.83690060
306,69,38.75369760,0.00000000,21.19578430
306,70,45.07148538,0.00000000,7.84739070
306,71,53.65986356,0.00000000,6.73215740
306,72,57.46281756,0.00000000,12.68232350
306,73,59.25534467,0.00000000,3.68455480
306,74,60.49879955,0.00000000,6.36335260
306,75,69.26578385,0.00000000,13.61151110
306,76,74.95271550,0.00000000,7.95700660
306,77,75.94862892,0.00000000,11.60102620
306,78,76.22155351,0.00000000,16.68588840
306,79,77.01651944,0.00000000,16.80509010
306,80,78.69015472,0.00000000,20.29210000
306,81,77.62535779,0.00000000,21.34462850
306,82,79.13562443,0.00000000,17.26810250
306,83,84.96170980,0.00000000,20.84302610
306,84,94.34368800,0.00000000,37.19696220
306,85,96.28204693,0.00000000,34.85171550
306,86,86.73731648,0.00000000,20.27856600
306,87,83.27983751,0.00000000,8.48275170
306,88,103.44574111,0.00000000,39.57456540
306,89,109.43385349,0.00000000,91.44248930
306,90,107.44187017,0.00000000,31.57773160
306,91,81.66080427,0.00000000,24.42860760
306,92,83.75338452,0.00000000,20.58073970
306,93,90.18626014,0.00000000,44.99223330
306,94,95.45722820,0.00000000,59.71791840
306,95,97.02175611,0.00000000,38.45271010
306,96,95.29715648,0.00000000,59.75877190
139,1,43.55961820,0.00000000,2.64452000
139,2,42.96559879,0.00000000,2.52847640
139,3,40.64252532,0.00000000,3.00855180
139,4,35.91470672,0.00000000,3.38492910
139,5,37.29938903,0.00000000,3.55401450
139,6,41.76518456,0.00000000,3.53966360
139,7,45.73802244,0.00000000,3.15856530
139,8,44.10523347,0.00000000,2.88252100
139,9,37.26181528,0.00000000,2.51896810
139,10,32.71291143,0.00000000,1.96470950
139,11,24.83177941,0.00000000,2.16696410
139,12,20.80921745,0.00000000,2.31453990
139,13,17.59404726,0.00000000,2.35293470
139,14,20.54019319,0.00000000,2.36980660
139,15,24.97657787,0.00000000,2.34382570
139,16,25.75278555,0.00000000,2.32749380
139,17,27.50959272,0.00000000,2.33066950
139,18,27.45653987,0.00000000,2.33358030
139,19,29.54694398,0.00000000,2.33618700
139,20,30.79473455,0.00000000,2.33848410
139,21,29.14277080,0.00000000,2.34040160
139,22,30.19708748,0.00000000,2.34199190
139,23,25.94280108,0.00000000,2.34317730
139,24,32.18352705,0.00000000,2.34388260
139,25,32.68927047,0.00000000,2.34388130
139,26,36.27924040,0.00000000,2.37090340
139,27,28.30182983,0.00000000,2.45222110
139,28,27.91718316,0.00000000,2.54648500
139,29,23.52558217,0.00000000,2.66687470
139,30,24.60406801,0.00000000,2.74160330
139,31,19.42989706,0.00000000,2.72521730
139,32,23.75224898,0.00000000,2.59354370
139,33,31.04255891,0.00000000,2.23146670
139,34,38.37824717,0.00000000,2.16530350
139,35,43.12834399,0.00000000,2.69109590
139,36,44.43424685,9.89474580,4.18105290
139,37,57.93868443,16.75075850,6.53801820
139,38,66.17768296,29.57419390,6.76315640
139,39,81.84772182,21.87764090,7.18337890
139,40,92.56771761,27.33409360,10.34296910
139,41,114.02277124,36.43650480,18.98127370
139,42,124.57570350,42.39933070,25.45592730
139,43,138.24644679,47.79787420,27.60321330
139,44,146.08817711,64.27292990,28.26567250
139,45,157.04185669,60.05181370,25.95837490
139,46,158.61107033,67.58725210,22.76023840
139,47,157.10791884,57.77031130,17.78029220
139,48,154.60139841,62.51473330,16.76343610
139,49,155.64735269,67.88409160,21.32773410
139,50,157.49347957,66.63956540,27.63954330
139,51,160.00000000,59.26346870,31.64062940
139,52,160.00000000,49.85141730,33.83396630
139,53,158.10082147,46.47436930,37.41828840
139,54,155.54272945,34.32868520,39.49462230
139,55,153.72275600,29.26512290,38.90043700
139,56,142.46135267,24.39826830,37.36460820
139,57,123.40148440,13.30551970,28.14164680
139,58,102.57778275,9.30352170,21.46906150
139,59,88.77570406,10.16243240,19.14130480
139,60,87.49452224,7.42049230,19.54305520
139,61,83.64572286,6.26054110,21.71969410
139,62,85.84502637,6.45858150,20.75221930
139,63,74.29017948,4.67157100,18.38989580
139,64,67.02747174,0.00000000,14.37346990
139,65,54.53676037,0.00000000,14.14388850
139,66,53.36263859,0.00000000,16.13384300
139,67,53.55467244,0.00000000,18.43399800
139,68,65.35987643,0.00000000,17.91714000
139,69,78.80931064,0.00000000,15.19821950
139,70,83.46887490,0.00000000,12.52618570
139,71,81.14842289,0.00000000,10.79470710
139,72,78.50326615,0.00000000,10.19021360
139,73,89.38388733,0.00000000,10.32301730
139,74,96.99633851,0.00000000,11.04304630
139,75,97.89944715,0.00000000,12.95761960
139,76,91.26698057,0.00000000,12.64945720
139,77,86.66587054,0.00000000,12.26815470
139,78,88.02874913,0.00000000,10.71500990
139,79,87.74171918,0.00000000,11.61865360
139,80,88.82963893,0.00000000,11.24164980
139,81,86.39290808,0.00000000,8.21877960
139,82,89.54368671,0.00000000,6.89301700
139,83,93.02076262,0.00000000,8.46536270
139,84,96.13839851,0.00000000,9.04854890
139,85,91.21265637,0.00000000,9.79132000
