day_id,time_step,L,PV,WT
95,12,76.90204503,0.00000000,23.47347260
95,13,70.42480109,0.00000000,17.21797710
95,14,56.67502577,0.00000000,13.17962990
95,15,51.38291771,0.00000000,13.57544510
95,16,42.32368078,0.00000000,13.82929550
95,17,41.98304254,0.00000000,13.79909720
95,18,42.02158843,0.00000000,13.62424710
95,19,41.13576078,0.00000000,13.15999660
95,20,40.50808973,0.00000000,13.04664680
95,21,33.69731074,0.00000000,13.63502640
95,22,34.30540092,0.00000000,13.83205390
95,23,33.62488909,0.00000000,13.24632950
95,24,37.81046328,0.00000000,13.03672200
95,25,40.48504759,0.00000000,13.57932120
95,26,35.11095496,0.00000000,13.77858280
95,27,30.84083996,0.00000000,13.29115890
95,28,24.99322966,0.00000000,12.95546940
95,29,37.35627533,0.00000000,12.92325130
95,30,44.27868262,0.00000000,12.95751600
95,31,51.55976162,0.00000000,13.12475820
95,32,44.71851105,0.00000000,13.90673980
95,33,50.23375241,0.00000000,15.91821900
95,34,52.02636436,0.00000000,20.33103070
95,35,60.30442227,0.00000000,29.49213500
95,36,66.87535107,0.12242350,42.18465350
95,37,82.71103890,0.19459390,62.18128390
95,38,98.46177354,0.29001730,76.09800690
95,39,106.88697733,0.52392110,77.84861970
95,40,107.93930743,0.91631420,80.21576700
95,41,108.20152473,1.05289500,83.81599230
95,42,111.22306069,1.27715650,84.33875170
95,43,114.44071214,1.54019710,78.30456040
95,44,119.40084763,1.76487360,73.38398820
95,45,125.11859233,1.82100010,72.32235760
95,46,132.38276608,1.88527700,70.90570580
95,47,131.38480008,2.69448860,68.77896210
95,48,132.02675379,3.33750750,67.53000710
95,49,133.44268733,3.86696720,70.47863160
95,50,145.09197248,4.12072040,71.14394040
95,51,149.29723704,4.32603810,70.12988000
95,52,150.85105173,4.85068830,70.30726380
95,53,144.25502538,4.85429780,72.90114770
95,54,141.91332583,4.81056090,74.28414940
95,55,146.06640052,4.52313130,73.67125460
95,56,153.12488747,5.41407760,72.42981070
95,57,158.27789348,5.50014250,70.71145250
95,58,153.68662467,4.74419960,68.64436040
95,59,153.68662467,4.14989100,68.64197130
95,60,154.64883111,4.17437700,70.53903310
95,61,160.00000000,4.17003760,73.97217440
95,62,158.43296566,3.86261670,76.13535630
95,63,157.91715990,3.72731750,76.49872030
95,64,153.98562792,2.84891620,79.89182590
95,65,152.24266951,2.40052570,88.43458840
95,66,146.78318143,2.00716360,93.39573380
95,67,147.86039531,1.86573810,93.39268710
